date,value
20231015,0.0
20231016,0.0
20231017,0.0
20231018,0.0
20231019,0.0
20231020,0.0
20231021,0.0
20231022,0.0
20231023,0.0
20231024,0.0
20231025,0.0
20231026,0.0
20231027,0.0
20231028,0.0
20231029,0.0
20231030,0.0
20231031,0.0
20231101,0.0
20231102,0.0
20231103,0.0
20231104,0.0
20231105,0.0
20231106,0.0
20231107,0.0
20231108,0.0
20231109,0.0
20231110,0.0
20231111,0.02
20231112,0.24
20231113,0.15
20231114,0.85
20231115,1.48
20231116,1.1
20231117,2.88
20231118,1.08
20231119,0.03
20231120,0.0
20231121,0.0
20231122,0.0
20231123,0.81
20231124,4.86
20231125,0.67
20231126,0.01
20231127,0.22
20231128,0.11
20231129,0.02
20231130,0.07
20231201,0.19
20231202,3.14
20231203,10.6
20231204,0.3
20231205,1.46
20231206,1.8
20231207,0.0
20231208,0.0
20231209,0.0
20231210,0.01
20231211,0.0
20231212,0.0
20231213,0.0
20231214,0.0
20231215,0.0
20231216,0.0
20231217,0.01
20231218,0.25
20231219,0.3
20231220,0.87
20231221,8.58
20231222,0.08
20231223,0.51
20231224,0.35
20231225,0.0
20231226,0.0
20231227,1.16
20231228,0.0
20231229,0.0
20231230,0.0
20231231,0.0
20240101,0.0
20240102,0.96
20240103,3.13
20240104,4.43
20240105,2.18
20240106,4.26
20240107,10.21
20240108,1.42
20240109,0.0
20240110,0.49
20240111,0.0
20240112,0.04
20240113,0.61
20240114,0.19
20240115,0.27
20240116,6.08
20240117,4.13
20240118,0.0
20240119,0.5
20240120,0.99
20240121,0.29
20240122,1.36
20240123,0.04
20240124,1.05
20240125,0.36
20240126,3.15
20240127,5.32
20240128,11.7
20240129,3.03
20240130,0.24
20240131,23.3
20240201,9.12
20240202,5.61
20240203,4.78
20240204,0.8
20240205,1.8
20240206,12.41
20240207,48.78
20240208,0.6
20240209,0.13
20240210,0.14
20240211,23.16
20240212,16.45
20240213,1.99
20240214,2.13
20240215,0.1
20240216,0.0
20240217,0.0
20240218,0.0
20240219,7.67
20240220,8.92
20240221,11.48
20240222,4.28
20240223,3.3
20240224,7.55
20240225,0.06
20240226,3.62
20240227,0.0
20240228,3.31
20240229,1.13
20240301,0.04
20240302,1.43
20240303,0.04
20240304,0.0
20240305,0.0
20240306,0.0
20240307,0.0
20240308,0.0
20240309,1.12
20240310,1.5
20240311,1.68
20240312,5.5
20240313,6.42
20240314,0.0
20240315,0.0
20240316,0.29
20240317,0.0
20240318,0.54
20240319,0.4
20240320,0.25
20240321,2.28
20240322,5.2
20240323,11.3
20240324,0.39
20240325,3.04
20240326,10.93
20240327,13.46
20240328,0.23
20240329,0.06
20240330,32.94
20240331,7.19
20240401,0.27
20240402,6.47
20240403,4.18
20240404,10.18
20240405,0.15
20240406,0.93
20240407,0.0
20240408,0.0
20240409,0.0
20240410,0.0
20240411,0.0
20240412,0.0
20240413,0.0
20240414,0.01
20240415,0.0
20240416,0.0
20240417,0.0
20240418,0.0
20240419,0.0
20240420,0.0
20240421,0.0
20240422,0.0
20240423,0.0
20240424,0.0
20240425,0.0
20240426,0.0
20240427,0.0
20240428,0.42
20240429,0.08
20240430,0.01
20240501,0.0
20240502,0.0
20240503,0.0
20240504,0.0
20240505,0.0
20240506,0.0
20240507,0.0
20240508,0.0
20240509,0.0
20240510,0.0
20240511,0.0
20240512,0.0
20240513,0.0
20240514,0.0
20240515,0.0
20240516,0.0
20240517,0.0
20240518,0.0
20240519,0.0
20240520,0.0
20240521,0.0
20240522,0.0
20240523,0.0
20240524,0.0
20240525,0.0
20240526,0.0
20240527,0.0
20240528,0.0
20240529,0.0
20240530,0.0
20240531,0.0
20240601,0.0
20240602,0.0
20240603,0.0
20240604,0.0
20240605,0.0
20240606,0.0
20240607,0.0
20240608,0.0
20240609,0.0
20240610,0.0
20240611,0.0
20240612,0.0
20240613,0.0
20240614,0.0
20240615,0.0
20240616,0.0
20240617,0.0
20240618,0.0
20240619,0.0
20240620,0.0
20240621,0.0
20240622,0.0
20240623,0.0
20240624,0.0
20240625,0.0
20240626,0.0
20240627,0.0
20240628,0.0
20240629,0.0
20240630,0.0
20240701,0.0
20240702,0.0
20240703,0.0
20240704,0.0
20240705,0.0
20240706,0.0
20240707,0.0
20240708,0.02
20240709,0.0
20240710,0.0
20240711,0.0
20240712,0.0
20240713,0.0
20240714,0.0
20240715,0.0
20240716,0.0
20240717,0.0
20240718,0.0
20240719,0.0
20240720,0.0
20240721,0.0
20240722,0.0
20240723,0.0
20240724,0.0
20240725,0.0
20240726,0.0
20240727,0.0
20240728,0.0
20240729,0.0
20240730,0.0
20240731,0.0
20240801,0.0
20240802,0.0
20240803,0.0
20240804,0.0
20240805,0.0
20240806,0.0
20240807,0.0
20240808,0.0
20240809,0.0
20240810,0.0
20240811,0.0
20240812,0.0
20240813,0.0
20240814,0.0
20240815,0.0
20240816,0.0
20240817,0.0
20240818,0.0
20240819,0.0
20240820,0.0
20240821,0.0
20240822,0.0
20240823,0.0
20240824,0.0
20240825,0.0
20240826,0.0
20240827,0.0
20240828,0.0
20240829,0.0
20240830,0.0
20240831,0.0
20240901,0.0
20240902,0.0
20240903,0.0
20240904,0.0
20240905,0.0
20240906,0.0
20240907,0.0
20240908,0.0
20240909,0.0
20240910,0.0
20240911,0.0
20240912,0.0
20240913,0.0
20240914,0.0
20240915,0.0
20240916,0.0
20240917,0.0
20240918,0.0
20240919,0.0
20240920,0.0
20240921,0.0
20240922,0.0
20240923,0.05
20240924,0.26
20240925,3.46
20240926,0.11
20240927,2.44
20240928,0.02
20240929,0.0
20240930,0.0
20241001,0.0
20241002,0.0
20241003,0.0
20241004,0.0
20241005,0.0
20241006,0.0
20241007,0.02
20241008,0.0
20241009,0.0
20241010,0.0
20241011,0.0
20241012,0.0
20241013,0.01
20241014,0.0
20241015,0.01
20241016,0.0
20241017,0.0
20241018,0.0
20241019,0.0
20241020,0.0
20241021,0.0
20241022,0.0
20241023,0.0
20241024,0.0
20241025,0.0
20241026,0.0
20241027,0.0
20241028,0.0
20241029,0.0
20241030,0.0
20241031,0.0
20241101,0.0
20241102,0.1
20241103,0.97
20241104,0.0
20241105,0.0
20241106,0.73
20241107,1.71
20241108,15.0
20241109,1.18
20241110,0.03
20241111,0.0
20241112,0.0
20241113,0.0
20241114,0.0
20241115,0.06
20241116,0.27
20241117,0.17
20241118,0.01
20241119,2.2
20241120,0.24
20241121,1.93
20241122,0.58
20241123,0.01
20241124,2.6
20241125,1.57
20241126,0.0
20241127,0.0
20241128,0.0
20241129,0.0
20241130,0.0
20241201,0.0
20241202,0.0
20241203,0.0
20241204,0.0
20241205,0.0
20241206,0.0
20241207,0.0
20241208,3.59
20241209,0.17
20241210,0.01
20241211,0.06
20241212,0.03
20241213,0.02
20241214,2.42
20241215,7.84
20241216,5.73
20241217,0.0
20241218,0.0
20241219,0.0
20241220,0.28
20241221,3.63
20241222,4.66
20241223,4.69
20241224,0.03
20241225,1.29
20241226,11.35
20241227,0.04
20241228,0.0
20241229,0.42
20241230,0.04
20241231,0.6
20250101,0.11
20250102,2.1
20250103,37.08
20250104,43.63
20250105,11.8
20250106,0.0
20250107,0.0
20250108,0.0
20250109,0.0
20250110,0.0
20250111,0.0
20250112,0.0
20250113,0.0
20250114,0.0
20250115,0.0
20250116,0.0
20250117,0.0
20250118,0.0
20250119,0.0
20250120,4.0
20250121,2.87
20250122,7.47
20250123,0.48
20250124,0.01
20250125,0.67
20250126,2.2
20250127,3.81
20250128,0.01
20250129,2.07
20250130,2.38
20250131,0.0
20250201,0.0
20250202,0.13
20250203,0.83
20250204,0.73
20250205,3.27
20250206,4.35
20250207,3.11
20250208,4.68
20250209,2.24
20250210,1.42
20250211,15.22
20250212,0.57
20250213,2.51
20250214,5.04
20250215,6.44
20250216,2.47
20250217,1.31
20250218,0.04
20250219,0.15
20250220,0.09
20250221,0.0
20250222,0.3
20250223,2.92
20250224,4.62
20250225,40.05
20250226,6.83
20250227,8.34
20250228,0.79
20250301,0.0
20250302,0.35
20250303,4.09
20250304,8.79
20250305,3.83
20250306,1.37
20250307,1.05
20250308,1.14
20250309,23.18
20250310,3.33
20250311,0.07
20250312,1.24
20250313,3.68
20250314,7.04
20250315,4.13
20250316,3.42
20250317,12.45
20250318,5.63
20250319,7.07
20250320,28.04
20250321,11.89
20250322,17.62
20250323,1.01
20250324,1.69
20250325,8.72
20250326,53.35
20250327,73.76
20250328,14.9
20250329,6.17
20250330,6.14
20250331,1.25
20250401,0.27
20250402,0.66
20250403,4.71
20250404,3.21
20250405,2.74
20250406,45.63
20250407,4.35
20250408,0.01
20250409,0.0
20250410,0.0
20250411,0.0
20250412,0.0
20250413,0.0
20250414,0.33
20250415,1.35
20250416,0.26
20250417,0.45
20250418,0.01
20250419,1.09
20250420,1.53
20250421,7.69
20250422,0.38
20250423,0.0
20250424,0.0
20250425,0.01
20250426,0.48
20250427,0.0
20250428,0.0
20250429,0.08
20250430,1.39
20250501,0.0
20250502,0.0
20250503,0.0
20250504,0.0
20250505,0.0
20250506,0.0
20250507,0.0
20250508,0.0
20250509,0.0
20250510,0.0
20250511,0.0
20250512,0.0
20250513,0.0
20250514,0.32
20250515,3.65
20250516,0.13
20250517,0.0
20250518,0.0
20250519,0.0
20250520,0.0
20250521,0.0
20250522,0.0
20250523,0.0
20250524,0.0
20250525,0.0
20250526,0.0
20250527,0.0
20250528,0.0
20250529,0.0
20250530,0.0
20250531,0.0
20250601,0.0
20250602,0.0
20250603,0.0
20250604,0.0
20250605,0.0
20250606,0.0
20250607,0.0
20250608,0.0
20250609,0.42
20250610,0.0
20250611,0.0
20250612,0.0
20250613,0.0
20250614,0.82
20250615,0.0
20250616,0.0
20250617,0.0
20250618,0.0
20250619,0.0
20250620,0.0
20250621,0.0
20250622,0.0
20250623,0.0
20250624,0.0
20250625,0.0
20250626,0.05
20250627,0.0
20250628,0.0
20250629,0.0
20250630,0.0
20250701,0.0
20250702,0.0
20250703,0.0
20250704,0.0
20250705,0.0
20250706,0.0
20250707,0.0
20250708,0.0
20250709,0.0
20250710,0.0
20250711,0.0
20250712,0.0
20250713,0.0
20250714,0.0
20250715,0.0
20250716,0.0
20250717,0.0
20250718,0.0
20250719,0.0
20250720,0.0
20250721,0.04
20250722,1.9
20250723,1.11
20250724,0.1
20250725,0.45
20250726,4.92
20250727,1.63
20250728,0.04
20250729,0.01
20250730,0.0
20250731,0.0
20250801,0.0
20250802,0.0
20250803,0.0
20250804,0.0
20250805,0.0
20250806,0.02
20250807,0.0
20250808,0.0
20250809,0.0
20250810,0.0
20250811,0.0
20250812,0.0
20250813,0.0
20250814,0.0
20250815,0.0
20250816,0.0
20250817,0.0
20250818,0.0
20250819,0.0
20250820,0.0
20250821,0.0
20250822,0.0
20250823,0.0
20250824,0.0
20250825,0.0
20250826,0.03
20250827,7.27
20250828,0.0
20250829,0.0
20250830,0.0
20250831,0.0
20250901,0.0
20250902,0.0
20250903,0.0
20250904,0.0
20250905,0.0
20250906,0.0
20250907,0.0
20250908,0.0
20250909,0.0
20250910,0.0
20250911,0.0
20250912,0.0
20250913,0.0
20250914,0.0
20250915,0.0
20250916,0.0
20250917,0.0
20250918,0.0
20250919,0.0
20250920,0.0
20250921,0.0
20250922,0.0
20250923,0.0
20250924,0.0
20250925,0.0
20250926,0.01
20250927,0.0
20250928,0.0
20250929,0.0
20250930,0.0
20251001,0.0
20251002,0.0
20251003,0.0
20251004,0.0
20251005,0.0
20251006,0.0
20251007,0.0
20251008,0.0
20251009,0.02
20251010,2.37
20251011,0.06
20251012,0.0
20251013,0.0
20251014,0.0
20251015,0.81
20251016,10.06
20251017,1.25
20251018,0.26
20251019,0.0
20251020,0.0
20251021,0.0
20251022,0.0
20251023,1.54
20251024,0.41
20251025,0.0
20251026,0.0
20251027,0.0
20251028,0.96
20251029,0.19
20251030,1.22
20251031,0.01
20251101,0.0
20251102,0.18
20251103,26.24
20251104,0.02
20251105,1.22
20251106,0.02
20251107,0.04
20251108,1.04
20251109,0.33
20251110,0.0
20251111,0.0
20251112,0.01
20251113,10.11
20251114,15.77
20251115,2.24
20251116,2.75
20251117,3.32
20251118,0.2
20251119,0.3
20251120,0.06
20251121,0.0
20251122,0.0
20251123,0.0
20251124,0.0
20251125,0.04
20251126,6.17
20251127,9.57
20251128,0.0
20251129,0.0
20251130,0.0
20251201,0.0
20251202,0.0
20251203,0.01
20251204,0.11
20251205,1.89
20251206,20.5
20251207,6.0
20251208,1.98
20251209,0.63
20251210,2.58
20251211,6.87
20251212,49.15
20251213,0.05
20251214,0.0
20251215,0.67
20251216,3.63
20251217,0.19
20251218,0.14
20251219,0.18
20251220,0.42
20251221,0.48
20251222,3.46
20251223,2.29
20251224,5.87
20251225,1.34
20251226,21.65
20251227,46.74
20251228,6.43
20251229,4.4
20251230,0.39
20251231,3.89
