date,indicator,value,source,category,year,month,quarter
2018-05-25,TEMPERATURE,17.38,NASA,Climate,2018,5,2
2018-05-26,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,5,2
2018-05-26,RAINFALL,0.0,NASA,Climate,2018,5,2
2018-05-26,TEMPERATURE,16.44,NASA,Climate,2018,5,2
2018-05-27,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,5,2
2018-05-27,RAINFALL,0.0,NASA,Climate,2018,5,2
2018-05-27,TEMPERATURE,15.81,NASA,Climate,2018,5,2
2018-05-28,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,5,2
2018-05-28,RAINFALL,0.0,NASA,Climate,2018,5,2
2018-05-28,TEMPERATURE,15.17,NASA,Climate,2018,5,2
2018-05-29,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,5,2
2018-05-29,RAINFALL,0.0,NASA,Climate,2018,5,2
2018-05-29,TEMPERATURE,14.7,NASA,Climate,2018,5,2
2018-05-30,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,5,2
2018-05-30,RAINFALL,0.0,NASA,Climate,2018,5,2
2018-05-30,TEMPERATURE,15.58,NASA,Climate,2018,5,2
2018-05-31,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,5,2
2018-05-31,RAINFALL,0.0,NASA,Climate,2018,5,2
2018-05-31,TEMPERATURE,13.87,NASA,Climate,2018,5,2
2018-06-01,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-01,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-01,TEMPERATURE,14.5,NASA,Climate,2018,6,2
2018-06-02,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-02,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-02,TEMPERATURE,16.06,NASA,Climate,2018,6,2
2018-06-03,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-03,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-03,TEMPERATURE,16.16,NASA,Climate,2018,6,2
2018-06-04,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-04,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-04,TEMPERATURE,15.29,NASA,Climate,2018,6,2
2018-06-05,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-05,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-05,TEMPERATURE,13.48,NASA,Climate,2018,6,2
2018-06-06,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-06,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-06,TEMPERATURE,12.12,NASA,Climate,2018,6,2
2018-06-07,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-07,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-07,TEMPERATURE,12.07,NASA,Climate,2018,6,2
2018-06-08,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-08,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-08,TEMPERATURE,12.46,NASA,Climate,2018,6,2
2018-06-09,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-09,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-09,TEMPERATURE,12.69,NASA,Climate,2018,6,2
2018-06-10,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-10,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-10,TEMPERATURE,12.47,NASA,Climate,2018,6,2
2018-06-11,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-11,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-11,TEMPERATURE,11.71,NASA,Climate,2018,6,2
2018-06-12,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-12,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-12,TEMPERATURE,11.72,NASA,Climate,2018,6,2
2018-06-13,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-13,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-13,TEMPERATURE,12.23,NASA,Climate,2018,6,2
2018-06-14,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-14,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-14,TEMPERATURE,12.13,NASA,Climate,2018,6,2
2018-06-15,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-15,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-15,TEMPERATURE,13.69,NASA,Climate,2018,6,2
2018-06-16,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-16,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-16,TEMPERATURE,15.31,NASA,Climate,2018,6,2
2018-06-17,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-17,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-17,TEMPERATURE,15.68,NASA,Climate,2018,6,2
2018-06-18,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-18,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-18,TEMPERATURE,14.5,NASA,Climate,2018,6,2
2018-06-19,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-19,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-19,TEMPERATURE,13.73,NASA,Climate,2018,6,2
2018-06-20,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-20,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-20,TEMPERATURE,14.07,NASA,Climate,2018,6,2
2018-06-21,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-21,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-21,TEMPERATURE,14.19,NASA,Climate,2018,6,2
2018-06-22,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-22,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-22,TEMPERATURE,14.55,NASA,Climate,2018,6,2
2018-06-23,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-23,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-23,TEMPERATURE,14.63,NASA,Climate,2018,6,2
2018-06-24,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-24,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-24,TEMPERATURE,12.92,NASA,Climate,2018,6,2
2018-06-25,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-25,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-25,TEMPERATURE,12.12,NASA,Climate,2018,6,2
2018-06-26,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-26,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-26,TEMPERATURE,12.21,NASA,Climate,2018,6,2
2018-06-27,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-27,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-27,TEMPERATURE,13.89,NASA,Climate,2018,6,2
2018-06-28,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-28,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-28,TEMPERATURE,13.98,NASA,Climate,2018,6,2
2018-06-29,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-29,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-29,TEMPERATURE,13.54,NASA,Climate,2018,6,2
2018-06-30,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,6,2
2018-06-30,RAINFALL,0.0,NASA,Climate,2018,6,2
2018-06-30,TEMPERATURE,14.23,NASA,Climate,2018,6,2
2018-07-01,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-01,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-01,TEMPERATURE,12.45,NASA,Climate,2018,7,3
2018-07-02,DROUGHT_SCORE,-0.3008979027747301,Derived,Climate,2018,7,3
2018-07-02,RAINFALL,0.01,NASA,Climate,2018,7,3
2018-07-02,TEMPERATURE,8.14,NASA,Climate,2018,7,3
2018-07-03,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-03,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-03,TEMPERATURE,7.66,NASA,Climate,2018,7,3
2018-07-04,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-04,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-04,TEMPERATURE,9.4,NASA,Climate,2018,7,3
2018-07-05,DROUGHT_SCORE,-0.2822076508181352,Derived,Climate,2018,7,3
2018-07-05,RAINFALL,0.09,NASA,Climate,2018,7,3
2018-07-05,TEMPERATURE,10.28,NASA,Climate,2018,7,3
2018-07-06,DROUGHT_SCORE,0.4023228270921508,Derived,Climate,2018,7,3
2018-07-06,RAINFALL,3.02,NASA,Climate,2018,7,3
2018-07-06,TEMPERATURE,10.05,NASA,Climate,2018,7,3
2018-07-07,DROUGHT_SCORE,-0.2121192059809045,Derived,Climate,2018,7,3
2018-07-07,RAINFALL,0.39,NASA,Climate,2018,7,3
2018-07-07,TEMPERATURE,10.05,NASA,Climate,2018,7,3
2018-07-08,DROUGHT_SCORE,-0.1093228202196329,Derived,Climate,2018,7,3
2018-07-08,RAINFALL,0.83,NASA,Climate,2018,7,3
2018-07-08,TEMPERATURE,10.37,NASA,Climate,2018,7,3
2018-07-09,DROUGHT_SCORE,-0.2658536803561148,Derived,Climate,2018,7,3
2018-07-09,RAINFALL,0.16,NASA,Climate,2018,7,3
2018-07-09,TEMPERATURE,11.82,NASA,Climate,2018,7,3
2018-07-10,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-10,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-10,TEMPERATURE,12.27,NASA,Climate,2018,7,3
2018-07-11,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-11,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-11,TEMPERATURE,12.44,NASA,Climate,2018,7,3
2018-07-12,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-12,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-12,TEMPERATURE,13.12,NASA,Climate,2018,7,3
2018-07-13,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-13,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-13,TEMPERATURE,13.07,NASA,Climate,2018,7,3
2018-07-14,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-14,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-14,TEMPERATURE,12.96,NASA,Climate,2018,7,3
2018-07-15,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-15,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-15,TEMPERATURE,14.0,NASA,Climate,2018,7,3
2018-07-16,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-16,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-16,TEMPERATURE,14.49,NASA,Climate,2018,7,3
2018-07-17,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-17,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-17,TEMPERATURE,13.43,NASA,Climate,2018,7,3
2018-07-18,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-18,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-18,TEMPERATURE,11.56,NASA,Climate,2018,7,3
2018-07-19,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-19,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-19,TEMPERATURE,11.06,NASA,Climate,2018,7,3
2018-07-20,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-20,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-20,TEMPERATURE,11.84,NASA,Climate,2018,7,3
2018-07-21,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-21,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-21,TEMPERATURE,12.44,NASA,Climate,2018,7,3
2018-07-22,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-22,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-22,TEMPERATURE,12.87,NASA,Climate,2018,7,3
2018-07-23,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-23,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-23,TEMPERATURE,13.61,NASA,Climate,2018,7,3
2018-07-24,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-24,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-24,TEMPERATURE,13.1,NASA,Climate,2018,7,3
2018-07-25,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-25,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-25,TEMPERATURE,13.16,NASA,Climate,2018,7,3
2018-07-26,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-26,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-26,TEMPERATURE,13.55,NASA,Climate,2018,7,3
2018-07-27,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-27,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-27,TEMPERATURE,14.65,NASA,Climate,2018,7,3
2018-07-28,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-28,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-28,TEMPERATURE,14.38,NASA,Climate,2018,7,3
2018-07-29,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-29,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-29,TEMPERATURE,15.05,NASA,Climate,2018,7,3
2018-07-30,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-30,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-30,TEMPERATURE,14.99,NASA,Climate,2018,7,3
2018-07-31,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,7,3
2018-07-31,RAINFALL,0.0,NASA,Climate,2018,7,3
2018-07-31,TEMPERATURE,15.83,NASA,Climate,2018,7,3
2018-08-01,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-01,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-01,TEMPERATURE,14.8,NASA,Climate,2018,8,3
2018-08-02,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-02,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-02,TEMPERATURE,15.69,NASA,Climate,2018,8,3
2018-08-03,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-03,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-03,TEMPERATURE,14.22,NASA,Climate,2018,8,3
2018-08-04,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-04,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-04,TEMPERATURE,14.2,NASA,Climate,2018,8,3
2018-08-05,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-05,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-05,TEMPERATURE,14.36,NASA,Climate,2018,8,3
2018-08-06,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-06,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-06,TEMPERATURE,15.56,NASA,Climate,2018,8,3
2018-08-07,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-07,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-07,TEMPERATURE,15.76,NASA,Climate,2018,8,3
2018-08-08,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-08,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-08,TEMPERATURE,17.35,NASA,Climate,2018,8,3
2018-08-09,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-09,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-09,TEMPERATURE,10.82,NASA,Climate,2018,8,3
2018-08-10,DROUGHT_SCORE,-0.3008979027747301,Derived,Climate,2018,8,3
2018-08-10,RAINFALL,0.01,NASA,Climate,2018,8,3
2018-08-10,TEMPERATURE,6.65,NASA,Climate,2018,8,3
2018-08-11,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-11,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-11,TEMPERATURE,13.05,NASA,Climate,2018,8,3
2018-08-12,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-12,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-12,TEMPERATURE,16.89,NASA,Climate,2018,8,3
2018-08-13,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-13,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-13,TEMPERATURE,18.36,NASA,Climate,2018,8,3
2018-08-14,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-14,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-14,TEMPERATURE,19.21,NASA,Climate,2018,8,3
2018-08-15,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-15,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-15,TEMPERATURE,19.07,NASA,Climate,2018,8,3
2018-08-16,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-16,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-16,TEMPERATURE,19.33,NASA,Climate,2018,8,3
2018-08-17,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-17,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-17,TEMPERATURE,16.55,NASA,Climate,2018,8,3
2018-08-18,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-18,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-18,TEMPERATURE,15.11,NASA,Climate,2018,8,3
2018-08-19,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-19,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-19,TEMPERATURE,17.21,NASA,Climate,2018,8,3
2018-08-20,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-20,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-20,TEMPERATURE,17.35,NASA,Climate,2018,8,3
2018-08-21,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-21,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-21,TEMPERATURE,13.8,NASA,Climate,2018,8,3
2018-08-22,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-22,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-22,TEMPERATURE,13.05,NASA,Climate,2018,8,3
2018-08-23,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-23,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-23,TEMPERATURE,15.52,NASA,Climate,2018,8,3
2018-08-24,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-24,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-24,TEMPERATURE,16.61,NASA,Climate,2018,8,3
2018-08-25,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-25,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-25,TEMPERATURE,15.93,NASA,Climate,2018,8,3
2018-08-26,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-26,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-26,TEMPERATURE,15.97,NASA,Climate,2018,8,3
2018-08-27,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-27,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-27,TEMPERATURE,13.02,NASA,Climate,2018,8,3
2018-08-28,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-28,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-28,TEMPERATURE,13.27,NASA,Climate,2018,8,3
2018-08-29,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-29,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-29,TEMPERATURE,16.35,NASA,Climate,2018,8,3
2018-08-30,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-30,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-30,TEMPERATURE,17.43,NASA,Climate,2018,8,3
2018-08-31,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,8,3
2018-08-31,RAINFALL,0.0,NASA,Climate,2018,8,3
2018-08-31,TEMPERATURE,19.39,NASA,Climate,2018,8,3
2018-09-01,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-01,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-01,TEMPERATURE,19.2,NASA,Climate,2018,9,3
2018-09-02,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-02,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-02,TEMPERATURE,17.39,NASA,Climate,2018,9,3
2018-09-03,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-03,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-03,TEMPERATURE,17.75,NASA,Climate,2018,9,3
2018-09-04,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-04,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-04,TEMPERATURE,17.25,NASA,Climate,2018,9,3
2018-09-05,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-05,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-05,TEMPERATURE,18.07,NASA,Climate,2018,9,3
2018-09-06,DROUGHT_SCORE,-0.1981015170134584,Derived,Climate,2018,9,3
2018-09-06,RAINFALL,0.45,NASA,Climate,2018,9,3
2018-09-06,TEMPERATURE,11.89,NASA,Climate,2018,9,3
2018-09-07,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-07,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-07,TEMPERATURE,10.63,NASA,Climate,2018,9,3
2018-09-08,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-08,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-08,TEMPERATURE,8.94,NASA,Climate,2018,9,3
2018-09-09,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-09,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-09,TEMPERATURE,12.8,NASA,Climate,2018,9,3
2018-09-10,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-10,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-10,TEMPERATURE,16.42,NASA,Climate,2018,9,3
2018-09-11,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-11,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-11,TEMPERATURE,17.3,NASA,Climate,2018,9,3
2018-09-12,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-12,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-12,TEMPERATURE,17.81,NASA,Climate,2018,9,3
2018-09-13,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-13,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-13,TEMPERATURE,18.58,NASA,Climate,2018,9,3
2018-09-14,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-14,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-14,TEMPERATURE,19.71,NASA,Climate,2018,9,3
2018-09-15,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-15,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-15,TEMPERATURE,21.58,NASA,Climate,2018,9,3
2018-09-16,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-16,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-16,TEMPERATURE,21.04,NASA,Climate,2018,9,3
2018-09-17,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-17,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-17,TEMPERATURE,21.77,NASA,Climate,2018,9,3
2018-09-18,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-18,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-18,TEMPERATURE,21.12,NASA,Climate,2018,9,3
2018-09-19,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-19,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-19,TEMPERATURE,20.26,NASA,Climate,2018,9,3
2018-09-20,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-20,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-20,TEMPERATURE,20.78,NASA,Climate,2018,9,3
2018-09-21,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-21,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-21,TEMPERATURE,22.38,NASA,Climate,2018,9,3
2018-09-22,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-22,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-22,TEMPERATURE,23.18,NASA,Climate,2018,9,3
2018-09-23,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-23,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-23,TEMPERATURE,24.32,NASA,Climate,2018,9,3
2018-09-24,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-24,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-24,TEMPERATURE,23.92,NASA,Climate,2018,9,3
2018-09-25,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-25,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-25,TEMPERATURE,23.03,NASA,Climate,2018,9,3
2018-09-26,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
2018-09-26,RAINFALL,0.0,NASA,Climate,2018,9,3
2018-09-26,TEMPERATURE,21.35,NASA,Climate,2018,9,3
2018-09-27,DROUGHT_SCORE,-0.3032341842693044,Derived,Climate,2018,9,3
